Haughton,Pitcaple,Shift
306.494676818825,76.15345591630917,-10981.163344155304
343.15942516098534,88.42653195720176,-14448.334701726131
354.2792602073312,73.22287195199173,-19883.66825016496
314.8043203244867,71.22531427625009,-20650.786185404453
340.9076488630231,83.06726199473731,-19286.66068907493
278.74366003531503,62.45431622876456,-10006.44682815346
255.3139969342031,62.3163145959785,-3159.6244920741537
208.56654048437167,74.20123525117673,10533.680126710617
329.5570959076872,87.18880234989403,2833.792208804338
361.7251417924041,81.9545208061447,301.14879004095746
364.8746860682791,59.25223583909336,-52024.32582325016
328.6973588340408,55.88138798357414,-24626.52876911365
300.8177550875825,103.74342518932313,-19280.677398530224
274.25598146732744,84.21716661890012,-16911.22459659228
260.0734896942172,79.13680505012745,-13145.079978203124
327.0295632858871,64.19579261429247,7271.006114294571
333.1013852156623,97.0934635516824,-8175.650587119675
277.3839729254151,87.38800138707276,-11747.927319587605
338.7743129278959,71.74686069606287,-22982.075237860583
304.3434867293715,84.02988970441844,23826.730274044174
283.96942655930195,64.4350414434659,-23111.01477580147
295.2657649442602,78.37235563497481,-35152.28044352938
254.7050472771836,74.40594672430096,-26564.22802508922
294.3300738455427,65.96949320730293,21270.007065119116
309.58900413511486,64.18179346278336,-6675.369733060496
256.1094837165391,82.97475882823564,-15581.101788251446
300.0932496001854,71.59208852552689,-71739.20436840385
349.15764947504374,63.073327003712095,16780.877573603044
282.9776121871452,98.51981823843447,15809.280552393431
285.7740332872632,70.01162664280652,-20671.930336627644
345.3939981125359,71.93545394820649,14153.365754901552
306.35391931095904,67.74871552527473,-8697.565745404898
295.8617316903294,67.44821224746528,-7814.622279327204
280.3443096096288,80.5312418759768,-28414.550804254613
345.63077257448674,75.52234901798182,-16352.422636110854
374.4043497783349,72.47655425634913,9508.452090915172
230.74200450778872,64.05146230857731,-13386.721953508164
343.6010237488906,59.313781001966795,-17080.54295034268
317.26070266228254,82.37506084748519,-4464.8694933378265
251.08292651621488,62.49997448893169,-8706.684231278066
255.0648139937861,73.18141244907406,7178.134252588217
273.009418334139,67.37992085580443,-18204.25135604501
322.4947378849924,74.16392314034533,-49868.94127598467
269.31782758834186,69.89374699049209,-8494.217212904809
271.2264173935128,95.15309362143743,-40968.70191581303
244.575382423276,80.7340623664949,-14192.889846558512
306.04309626495655,76.46077059812161,-14472.919382991371
361.163613761589,68.39836210120603,-3955.1204693202944
283.08965793048844,53.14060237789149,-39283.87402246808
274.17017340690876,104.72844048243334,-8709.855403916135
293.56570001898996,71.97082027066143,-31034.050588526523
284.32751017393946,74.60138146283283,-9324.607805402056
297.2754164491178,73.25006983495086,-22651.69741144054
254.02914272441728,68.94156785501775,19240.760098455816
316.37953759151054,79.84385206212481,-45416.01635753708
286.70243988265986,81.83119556780603,1634.7231111405126
289.0805216791619,88.4571785116139,17705.962639075347
291.9376825471198,90.94104447953171,-4164.762494293907
342.43470901778784,59.88262541996655,-42807.34700308678
281.8344442879347,79.82054834513694,-1629.4901154010204
249.33253565330503,74.35819246855962,11588.779106327189
344.819566591668,81.58888471653152,11109.053200544098
265.92657939271226,79.6705897554983,6616.055565915503
268.87702817689404,70.2752799800865,-25917.39358686099
298.8008831146632,64.39608900888157,-17822.837217044533
243.68911877569835,81.01500656921365,17974.096207162387
275.06809895479074,66.19384806528377,-21958.093716367846
380.1710502575424,74.13801816579206,-10819.612001211395
285.5024377776026,69.89260354971819,17461.48911268133
289.291368852736,65.58549623258877,-13792.713677901596
282.16057223749607,61.8424572929708,-28286.932126026222
291.57586938980734,57.981551842753056,-20050.06458070417
287.8026903284703,68.68183543782341,-39137.91585524056
246.05646214463007,69.38821087612585,-41876.98634026795
276.87722751263254,67.22199790788284,-22827.656982122357
333.9385022415412,90.31238204322209,-9909.13890397622
328.5383846049581,79.2797787236032,-7577.785278425996
284.5608043947243,67.50511359491317,-24800.376195861863
308.5391958246746,82.22631161054466,-18276.96346438083
346.1964765658128,86.78778790311158,-15156.13684989645
298.64161807002137,74.84572987745206,-895.8068311307707
365.67971059950486,83.30482803081385,-12576.730229257731
261.2832140537625,92.12745842006365,-12967.48740640792
289.81904567980445,68.54330446930301,70.90644643182895
310.0183704376725,59.82375344663724,-34517.341886578055
331.9671833986272,90.63260200786662,1439.389382724119
297.03347665855273,74.80010379140296,-26703.854995777183
320.58692558947035,84.50227148866223,-16218.733324074963
263.64339161795334,78.36016861970718,-24066.20246610986
354.46185835204045,60.90012147964224,-20558.97409199133
322.1514895529476,73.52767816025128,-33927.479498338726
284.97797210823046,66.59180756980234,-2980.149375976742
300.72728542616005,81.08096538606264,4883.694001311513
289.4918159746461,63.68978554826601,-35747.65384225242
262.71680000466074,73.89413955957077,-25736.36176122604
290.4568530130767,77.34269419702287,149.47679817919743
266.6472257664983,87.25275882078921,-7846.501431320768
261.6959311143795,83.79344861798467,-14148.064320007485
241.1524573016212,70.83528369021882,6292.494067175412
292.2289679223925,78.76269544888336,-45136.73099243602
266.31967975281145,78.86361840713772,-14848.310180276572
293.3496786933499,65.27012270243094,6603.26740892019
232.10267908070307,52.5866361957744,-4025.6727767326793
274.16361925333405,72.52318973993617,1601.8727973369168
288.73893860291804,79.08034234524942,-10176.952854425288
281.99843179986726,75.60886826427696,-30136.359450414617
243.94712512438971,81.68616789548254,-23690.67387803695
331.3367267789014,82.2304491516578,-30576.59331759916
305.07758396056846,68.24314901279992,-39356.46255503628
261.43745401150625,89.92620767050818,-25942.085616991917
297.90686467305034,79.8675673506075,-14900.150168457349
345.3047581328142,68.38108941668972,-4207.1823962997405
368.1897870178219,96.06000195074688,2551.999509684465
303.2084649309394,84.37133699148755,635.2116175607953
290.5123630716876,69.99847364140598,-24295.831765810923
340.35092050166526,88.15252656930679,-9489.885615895755
283.5486403420739,75.8670557360166,-25667.525137246965
285.3432785537814,77.13170358762889,3115.499018379098
309.63994827254805,57.790272424282335,-18215.36862859894
256.35909771774726,52.67675204701501,-25854.19115681133
215.02964571135612,78.88269552489018,-27147.091880695392
246.7231411963602,66.0270316012422,3611.330537336322
325.04992495615267,98.51839184962003,-8015.778654161132
278.0061850421128,60.11554462163316,-8802.370824361813
359.03896073602834,58.46849997711542,-255.5288143284106
315.84337259973256,82.4222686677366,-39333.72781807593
295.41159630964006,57.40031028656596,-34228.69380729683
349.3551602335145,85.09889602724031,4885.056000263401
267.76504197382275,64.75623028116566,-28014.668724741096
366.09392887356375,73.46765795923835,-10348.257365968471
355.89082094183755,70.03136873659068,-19070.38283785798
266.10771662601104,97.35582361254595,3135.0300379922737
284.3776554047872,71.76574786757405,9602.986324113594
351.4323558509058,69.1933938499942,47184.78856094823
264.8398029962681,80.53840818088553,-1383.383827864478
246.235065687538,68.04119998626109,-42054.033122830544
257.4577347710371,77.64796874028464,-65085.4081369572
335.2403334054008,71.69802048031042,10746.908970990742
358.01555717678804,72.0318852339606,4907.952540557657
311.9604246851054,64.64191836390958,-7102.817456795061
296.84011540865527,61.36661270832489,4622.819888319442
321.4257591342825,56.8003314896396,-12438.97022517043
303.85876477961403,70.74250671587038,1957.1492854846877
305.88612208189164,61.89038750299706,-2547.1911482763157
309.9725346097913,64.54903548205276,-5237.816933904274
254.93061520894,64.45697301999118,-7970.252304553153
314.9053506972804,82.76751277778197,-19794.23476681815
309.27748474988965,74.41147069172337,-12135.756084408233
274.3496226579131,80.52573327713601,9469.396276722471
261.2888024143198,85.2265519037392,-5428.020110075435
291.7023358030569,69.77858848143974,-30789.201451065623
239.8017486602141,90.45367343865357,-21806.57631458789
369.8309533127136,73.21792400704366,-23431.148807158974
284.42687594627927,75.32375416871555,-6611.8892039687325
309.36915428882844,67.04755381726612,-52343.505534627424
401.76933485475064,83.9192514085111,-11841.108977065633
283.5102060636403,76.28357001585793,-17803.16119909669
270.1130251226281,80.82870953877534,-9311.413834387382
330.90887266009094,86.58234110645434,-38526.33439701711
245.64053910204348,76.47158172226642,-45131.13568762856
272.0095108239092,74.30741116897683,-16781.63076381859
247.03770646381636,58.85336592882332,11601.350468161683
309.63264317396573,64.91864985996028,-28312.59167389694
259.4182777404892,56.903166035327374,-44636.03522943001
305.2288070589074,73.26576855681989,8123.861234749143
367.9256427760016,60.117452313060205,-5705.782209058949
260.00277714182977,89.28467519166931,127.63401857718782
325.2553305119863,68.31830377559517,1694.4185464930306
248.91058041262963,73.14960636612166,-12614.279397142593
306.60428491635923,60.390382824533454,-46863.25853583485
272.52296177987535,65.31212027319381,-20302.6311797432
364.00961604203445,84.17798110727584,-16167.864278285404
373.8516877153714,60.17609853068576,-1700.773946434203
305.3370772199263,71.96401691853512,-15095.49639148818
306.99533189184393,73.60426525448698,-42381.13986420036
245.87833639618424,70.06997378857402,27.68770790312556
297.5769708451692,64.93191910943324,6252.624036239256
302.4498914513172,79.834712033167,-26055.570958140077
256.74023130345887,69.15045023075442,-18854.42731763808
282.8100888907613,59.25056770544545,-33406.382619057404
330.90776499542363,89.1318259370793,-2657.588318664148
368.46510991794486,77.67779489844035,-11934.165188771762
394.9058899014258,79.83568387562642,-23181.80996235335
273.4333400290578,68.17240530335619,-406.0824848271586
266.1322788099359,82.81177622052262,-3659.448028738208
318.8933936955983,73.33786346405732,-9575.247733777807
338.16259792675226,61.75771242237912,-2908.115385679346
312.0334566769489,66.2679654805955,2496.920519186362
328.0632025160523,95.07882545052541,-17231.305021196305
278.06986091411153,71.72909783049057,37704.257235256926
240.894752683918,75.82405778760415,-12960.804094339284
364.95851013457366,73.93198516746214,-21576.321155405465
292.24822267582846,59.38702416471322,-37296.298075833125
261.39215376531234,73.7689355731271,9756.192624638978
260.86625840130654,83.64266810590748,-10313.936233264834
273.0895871057485,57.01650087767375,-16374.177129669486
297.6051498282068,69.66381622760609,-40563.59813391678
280.3377477770827,100.6790371285608,8643.730593115455
281.21930568879355,80.87762646780365,-34710.76174978603
310.6279731962732,75.2903720278752,-9204.635190857713
317.71522125820906,78.86203311628533,-13708.358045128996
289.50288505096614,66.99846587082287,-26727.64851675761
299.25048224899047,63.543363006856296,-16574.18972889334
293.25532311341425,52.98328707951559,5269.442234867394
289.95827271916687,70.75543665504763,-29347.62603781806
312.9684324099669,71.76683153574945,-4595.159112236895
289.10193144201907,81.88510279302302,-5554.269411682211
235.40457376788672,85.59326544153619,14844.753135504505
313.03652702770245,56.78975671226628,-22550.68557742572
278.056190446549,65.07009666217998,-42531.81237597254
299.06220240793635,62.49199917110574,-9750.152406031266
289.7030116652933,84.55282678572433,4328.126470429856
294.5661928432739,66.31575052317145,-16001.706712517893
318.9087242089651,77.36251418107746,-16687.352264096276
270.4208592952654,82.29818164798985,5734.325993382496
336.07423464301127,75.77943217749437,-5857.617107558603
287.06470660487827,81.88316462806142,-29084.716121931026
269.3251190021388,68.03059591405992,-29770.313659696865
273.79083616429034,77.99416496958277,5368.962612680767
267.9798975955192,67.32832742721841,-36597.58436051209
328.1925794332834,75.9924460645595,-14922.4985048762
322.15680616666447,74.86304493353094,158.05605236007796
308.81527801202515,68.21738025198657,-15752.254361082414
267.22097291835894,84.51310829193217,-11761.226308671436
278.63504688182746,57.67871884704165,-31447.438454465115
306.2009917573771,82.40339308979692,-2374.856661525524
269.5535178380277,70.66064981429469,2385.167533071308
309.67893638730663,72.08078020569121,-3238.2261821545508
278.5931405057413,77.07761048967838,12312.29445417961
349.14889911929055,70.29683290392431,-19828.469075398894
297.13973674926274,85.47810973802974,-8416.841016435897
292.98872921393627,66.43459330840523,-275.5778854122
291.5281923014074,70.28271322162377,-17387.634691518244
288.09618839620174,76.15062533179082,-30843.42994033277
315.9992214885233,91.73155420461414,-15760.551079100223
293.79518455620644,75.6549301040702,-2512.871253616975
230.76226009199655,62.52752913251385,1388.2829296654854
306.3875918284907,60.57819493191885,-8714.516849080956
387.54497682518655,78.53704494688726,10191.407504018103
275.8724700012549,89.5488182717217,-27978.69674291701
281.9023629598275,92.40714848390328,-1749.5849718880436
286.37985936671305,70.65880198073481,-4024.787417889444
341.93660558324206,61.35911026188195,-24383.33871203509
296.7366268272268,73.84871311625113,-12598.596613983907
287.65323674817614,61.21068001963116,22494.81946026218
378.93633651154215,73.19696115048365,-46394.718092577634
328.4993082375355,84.15352879334709,5909.616417670848
297.2058264254535,74.42248460031267,-15219.55715043103
261.3969959357615,65.35692843615473,-31937.381530545383
322.26913908473944,64.49558881559616,8743.892906970501
336.52428912099646,65.22266565629842,-854.3511905514624
265.25455551650185,106.87220748799695,-16201.091974103398
332.5458039411221,80.12799921640838,-8517.442012563444
273.4823718254204,70.01699965857607,-13534.568032452136
264.93505515136513,70.94715559106945,-22524.566588010148
301.3262855760853,86.35446673287805,-27710.38294881216
317.35804320988075,66.8152714317497,-6985.271098571584
270.4784809269249,76.48807233335867,-38808.66836329829
244.9749962383564,59.52106791921604,12544.695931604212
237.71767475752216,60.80854012619972,-13751.268985913506
240.6231467122182,82.2702905764225,-4555.760398100647
285.9794641288676,92.93551137058874,11574.25676766772
276.40165086486974,74.73719494195896,-14920.598963889552
339.8617710545586,73.82087777973545,-9184.36724652562
292.06204465953374,79.35703767515531,-22792.200582997782
252.86739964486412,93.86524870413209,-20649.280514709622
294.1433037712204,67.75150468857592,6712.013607213747
231.87888323816503,90.44090174853652,1903.780527563311
251.3784614867049,76.60106840488153,-8585.113555303222
294.8889056848832,72.4537901917067,-18330.09831359267
256.0578311688094,76.21688312866219,-17678.755023959282
321.2691348021209,73.65018958261373,-7000.785780662238
248.01176871436667,64.84314931591324,-12804.010349427412
292.92032988682354,73.18446504230853,-25838.63740437349
266.26288493177344,67.15361147038875,6803.539864643437
320.1308599509424,82.21205073385161,-28078.21839020126
341.8324525252236,71.3980029477723,-32537.47915581186
310.62526651907046,89.80906646849468,-63646.099121175845
318.6263961587363,72.4202124348926,-5408.451166016872
335.82248005568295,72.56464127429491,2110.50005549056
295.97104291867964,91.9084557877006,4294.850013684238
306.37834408823994,79.8417918344971,-22369.28228812957
317.77866867646554,75.99541764890989,-12691.662490443876
258.4720207418189,68.60107534868875,5048.251779073595
218.52720312379407,63.32285170464394,3851.6988394483233
307.9509835989567,77.0564680734206,-15558.91856120362
240.5667054285528,76.39085734438989,-32381.06659746637
243.7850338941369,74.20640309510787,-20299.591766012483
310.7733324283829,79.24714048883011,-13956.16884383422
282.6203722830254,76.32138763784995,-14295.474251532898
261.50060265734305,93.78396563443613,397.5277841800016
301.1078181144403,73.9675664918926,-32378.181907304413
283.53763813274344,72.72282740322822,23606.990585859145
286.532502679272,91.06258389039398,-24471.9379302198
298.248962042429,86.53508822868598,-7364.889988415591
257.6001034397039,66.00893024871938,-34193.99849605294
416.55222419000125,74.3254405457691,-33867.12251498954
286.7391303734665,70.95949761837585,-4594.878601015336
244.98180684657515,91.04173075676717,-27439.572958507364
336.9252879602816,55.197149887604,-10535.977211215632
347.28571048955433,60.1614996134394,-13639.281680888924
305.13992290097804,76.70952074792336,-29164.75508933294
355.4425080321738,68.75396152017554,21103.19242994261
337.0501827235179,55.58792125649445,-20278.752776108828
294.91358170337764,74.80280598631762,-32982.80356570656
310.62311621163167,78.45248639915245,-33911.3791262303
293.91371933374955,64.34527948537378,-16087.418978513802
265.59676170157115,94.94340097393216,5898.690398361956
298.75336704303635,88.61765513614513,2577.234052594402
278.65490180082094,51.049596026962995,-31575.31851544097
287.6911302356739,78.81693668792792,-179.53281763292216
307.57850175973675,59.50078898187069,8063.732967715976
270.231765677231,82.86971943463905,-13441.573616673282
310.47408514032287,75.17558214538222,-14590.970039474028
330.37244321197,71.10624563384368,9138.473981735937
328.84675527915545,81.88079199771256,-34057.949938644175
296.44614194030726,75.9671834823616,9717.418609367483
328.4764432550815,81.96457933167758,-19460.236873298
349.86701483557965,66.81088173502795,-1335.690577726347
272.2090486598495,64.2790731565038,-22977.655556099897
263.71799560956026,81.01916554819498,8025.907539963278
272.08300154036834,66.43409115356792,-6742.469013251508
263.17509582906206,75.42669302242483,-20130.60744109346
371.4018291433493,86.18283024338268,-19194.43136981853
246.29332884685888,77.06032097142582,12084.07062063898
322.59052000190934,71.73376797757871,-22107.741686737863
291.1714128450001,75.4221012498661,-17980.534552799232
269.41109065972546,76.42175526538918,7295.714010673266
254.77534549328124,75.12774435530022,4671.00295682696
252.6563088190816,67.25782804405759,-21633.743482345315
247.94509472130497,76.33491471415013,-57002.22204671402
255.0840299585691,70.54681033155033,-57750.478375644205
237.49549093337603,79.26560143773548,14149.637069122626
257.41480007288334,57.32686644474303,-19599.718903449822
336.74808062773366,62.713106412771886,-30616.434526350047
299.6268066562873,64.13520256793987,-20885.273686485845
358.5172845223568,72.42331323660204,20079.56297919013
348.68687765202026,61.51895536610944,-10320.89638523588
305.80168990320715,76.84455886737629,-54224.68676337772
335.0473731635224,55.87396000741116,-8456.553294282443
334.6346896251907,80.13003794751809,-21538.139124046716
329.25839314111107,94.01765427874585,-18754.884884744104
327.78438906285544,83.06918640867094,-24097.83369720209
319.89210934192323,75.26444836649486,-17528.965750947835
319.1912937180612,78.76115920247975,7192.012544962334
278.95942595190706,58.36820884272581,2290.085339835612
289.42545110755646,66.76651473478033,-33538.96446863074
301.26653930264825,82.55396981536231,6643.85394490631
258.7679261642403,82.27529801442861,-39948.95465074316
257.4292659912021,79.72177588658668,-14818.21374621554
339.39321755984366,70.5509158389944,-53872.58398825848
290.9034768376058,78.1037346403432,-8303.678981963774
292.9501584860637,68.9078724924536,-17552.43785943694
290.0349986317272,72.21618982601832,-15566.01250747004
259.9093750829096,69.24482877378317,-6441.052996079015
353.85691679183327,73.54025062406174,-15395.21817538431
287.9962491834109,80.91055476596861,14402.416278266492
326.0499473952663,67.58020258865653,-17057.315123393953
401.44535300205973,83.07829310656241,-15061.273844352863
301.44418934247506,81.74920707857679,-6553.820054599704
268.9602239540999,62.5473727677904,-6062.936833245023
299.0889448821215,74.27462641372394,-20430.893543831546
332.02510995872166,56.59305131096933,-14616.878013267866
258.8284029090148,71.97871499973623,-26855.760282194573
287.8819041161222,71.797112589638,-9858.540503243552
292.97608374748614,59.15593302943276,-32314.030771937265
322.2286312644494,76.19644310830881,-13251.23825802944
276.77434840455925,79.35357524238978,-10885.755681974815
398.96877211013464,70.02366102503746,-31801.097252896037
298.2450261834707,78.57609976783581,-29868.48829230813
291.1555240236182,96.1408111763698,-14594.502365614648
268.4564628462746,72.76446416013765,-34407.22274872131
341.4829468613317,79.89219922644969,-52320.3328538413
363.98026902345754,68.40185358311189,-26989.307987114626
301.7051669893697,64.23356214739304,-30060.94347455418
350.33794030678666,68.19293308756079,-29367.80164332136
351.26753745564884,79.06728933644028,-7943.318905432314
314.04557454835606,76.827573326553,-28572.408973151127
293.90471283546725,75.28746154066108,-6067.865034966475
320.9365476684827,80.85931836007383,-18741.24308172478
334.0999785457759,66.78221964518937,-26059.576488028688
347.2474208723657,79.06380817517035,-32401.625950881487
294.25512997801565,90.97759372498248,-13799.29084085325
372.40046191157006,90.69747401207064,-20027.91022691796
332.8331417366353,79.20480380284523,-17025.894821190413
309.32017000146294,79.1320422547718,-22726.511904547035
266.4048618798083,71.76541047332259,-20898.83528348601
290.156566528486,77.19681551067131,-24182.337773666437
284.6540351599619,89.27473139127042,-4933.1259476011965
354.9826574235194,63.518218407031114,-13175.768344500637
306.30019463922014,77.26313530566273,-22003.87621444506
332.21753543325315,80.63941483159745,-22155.5958840246
280.8607769399231,70.97132156118086,14023.719377541827
339.6509376365849,98.73385653747177,-8161.549683217813
245.56610728715023,85.5078806638021,11215.001164898473
318.895532366063,80.375946126707,-21625.66236349649
274.4404425468999,78.57089810753055,-11602.393498070776
256.81451891947125,89.74918134286352,-30874.23760742052
312.6168145714791,70.77404669483195,-19294.70124111912
278.71510790786243,77.36405356519974,-26627.781541228574
299.64300814419704,84.6688393948473,10309.163265773615
291.9112236699482,68.71682139726582,8110.749305992791
300.7819802432674,76.39785242466182,8495.448080929888
315.7009474402656,69.313809089244,-4139.182532687373
272.6768117476142,72.20965072602088,281.8764833483256
278.9130568557397,62.06692824470777,-22057.68785462033
354.1532572565092,52.48798387932377,-28825.464149758373
221.04943728116203,84.05191538734334,-31432.4095041947
281.82666629950137,75.62483210338951,-23371.67144555577
271.6250299155958,68.62034441453382,-25855.64613853951
333.0067078088729,73.80969726131566,-13827.707619569874
346.9470740423555,64.87499348716923,-21495.514499781944
339.3168246393401,66.92593918286526,-24370.083336416566
266.7640112759733,54.98303446047998,-16324.903314266252
296.7445539364768,60.78403561535286,993.0453487996564
281.9925803783665,66.24230283420651,-19075.60923700152
311.4727097553152,66.43140205304539,-26433.304514119613
296.61488347240913,80.05544440652417,-4559.01887512471
279.5910255436013,65.99553776631859,-20069.806651864463
285.0912487009458,55.32933012665551,-18565.426619101792
263.5599402674273,60.36628643261283,-34837.75495946644
291.48275472729347,80.9589047421028,-16941.594377967034
311.736494233279,77.14777855334027,-25837.053577273797
300.2983539327746,70.05389867767904,-18718.070255628016
284.28057458503383,59.77273992204763,-5291.824942917345
265.53070718933384,76.6085455501058,6969.863816082121
295.342887078204,63.23907410416283,-39985.935386410754
330.7009387341087,86.17499894519399,-3677.77526392692
287.5350840684369,70.57999105609582,-33399.00151506555
263.02877408058646,67.19258724433605,-10233.747303785123
292.5317513586644,74.64538480138955,-32312.59823254338
279.8899109924543,68.06695092387733,-7997.305466544441
351.1077388051107,61.85318637556063,-37638.50802933736
278.52481646970136,69.91962284514922,-20893.139727213947
256.9010809135766,54.25800108573126,-18526.25452026881
283.2354782072172,68.35531003110086,-27168.11797059534
287.9948620792357,84.15120459817473,-17388.473315630108
281.5124898511987,79.94052226602531,-31635.056639178645
310.87967584320955,67.188184493342,3483.7802017647664
331.81540931601006,75.39715448513228,-32098.754057459737
337.5901736041594,68.59078939822375,-40926.71305655014
285.5294811872077,76.79157764909239,-8531.400369402842
322.24472041584926,69.17201438033831,-25224.881774772
278.80301424597985,70.52606122222748,-20572.340781035226
363.028715973464,90.76573300951827,392.16506935429607
316.59986731686763,78.9532114394086,-23462.01864577546
299.96683081582904,77.23800455471651,-7654.052053045266
307.8587658875302,93.465144290942,-18812.568895161963
342.20765996476354,75.77992566594199,-41762.64447231521
223.5615607152901,84.89410272641393,-33791.38692697782
367.15446003834165,60.649932309655306,-17135.06622960459
370.6382331942899,67.68680155784901,2348.9218104470347
342.4319000254864,59.808253566645725,-53499.06768065498
343.1984019064242,73.49708818466809,-35725.98043770306
317.31248956694174,68.40808813995673,-32684.58837633042
320.6491692430544,71.26038947763443,-30120.516108179552
315.3068880343704,71.15372712411259,-19821.57152699493
308.2623255137308,71.07930812901277,5204.641418184339
258.55925128309184,69.67032988612277,-5317.8313341832
290.04354215354374,72.98885775653488,-32269.12884397717
287.5531990749131,58.62807093583642,-8372.02738277604
287.5131255733654,69.66837863530561,-15330.233703216109
293.7904455307961,92.9810529624967,-9739.845621679067
235.7055002150804,76.48804501840544,-9700.209152363466
264.30379141718504,97.84612787430659,-16752.860633619566
300.2497672721506,87.47522746910691,-19462.10970080378
322.29874465290413,70.84353566585665,-36753.72965864012
325.376893421575,72.21715036147324,15148.033662351882
262.5975533631821,78.89163606764282,-47451.90365945844
368.2848713813614,81.12908113025017,5610.362845600233
281.4874399885106,82.21506702026493,-41715.78089043393
297.04879976062966,75.08325069425378,-33798.36511237219
297.9013301144462,64.14061117772921,-38399.399367639126
243.83522574649007,77.94139047699987,1536.6048727755078
359.54411273186287,75.23020743085787,-8459.428744297365
