Upstream1,Upstream2,Upstream3
617.5131159569095,40.99560999368278,113.65185700719486
740.2949854196912,46.68018381040864,97.22710927497728
672.9474470077881,44.54432500533289,108.65577582545733
784.3809920167303,43.33271104159,109.11732632591252
749.8165277776577,45.119843436765855,118.99477662692983
741.4541699192307,39.950332839562655,98.54740657662052
705.4015725139961,50.57306673917981,131.2486266477684
705.4470525564232,41.9643063353535,106.1636689212738
796.7578018922289,38.60071975299916,114.45968590021972
676.4909939469773,40.36760995524601,121.25866777698648
683.1547253766091,38.23744346095388,151.58867015685567
668.483856555513,44.98568863846968,119.88884067198144
740.7982472729113,40.80097891933125,129.22357266633014
665.8617808385931,35.339335471093285,115.394764103654
742.7541726780281,48.07943763445725,111.930085401812
622.3435994116941,49.78734903426742,111.49931650341584
702.6719033550647,40.095223331252924,107.46616662682838
689.0661833161159,37.367560598918224,106.203513183246
686.893366028951,34.358135772677166,107.46805715713396
768.2388339776957,36.859464221072,112.60840378602138
763.2350210689934,39.006090851850665,111.96255730758487
836.9826471351677,47.58567930042253,129.7773399094646
684.0306178983053,45.97168606167668,111.17098725108649
740.2216582935037,46.36052244126496,103.15782981789526
687.3772835911399,40.49889164824641,120.20580707338016
761.4785029131863,40.42209011700145,122.69753919491772
600.8308696985459,41.04714251882308,113.52327904144389
723.8081531311734,36.84988789443916,112.96250748635192
704.0723674500911,43.91912681447636,105.70528377141628
583.6546522558983,39.69496478609085,125.27845854923768
787.766466591902,40.69626816413943,105.66140008064166
714.2217605893238,43.31210473717957,117.75042573911992
766.2704094049014,36.73142403962155,114.4199568587645
758.0705061781665,41.916344784175806,123.053012507317
722.7467175731978,40.80184362687354,124.15846690844621
759.2570032014288,41.06034475048504,126.10490242493448
787.1855175184355,39.26895015294532,122.54379968995188
714.390139641798,37.14933014156997,100.14399655043374
708.2672929060842,43.60689582344765,108.18020430053753
701.7198841202069,40.32071641305991,110.9760391659751
774.834534586867,38.78841736450626,105.52021236658972
755.0541880815541,35.58169145344835,107.493573386359
599.8344971069554,45.385364508959306,123.78113526384884
794.7402125537565,40.17037994886604,97.39255867003197
757.3698309418284,43.309179588780765,112.51116708268889
664.51887873351,42.76468159393729,101.12101069327701
715.9310259569102,49.930513664795946,124.52128549944602
766.4704395305943,39.1608915711384,129.32338429285775
788.4224712848035,43.761066337976175,98.19564362812012
755.3842029377209,41.51814940215807,114.11692721179897
602.8613322123482,37.69665983072791,119.43590434373571
705.710794205287,36.21309943725837,120.4238385163355
759.8064622075851,42.12556451841316,140.285094629563
777.0643036833178,43.490994155183294,107.46716359759753
618.1332530795913,45.53440249095513,136.0533940532706
786.506032144215,36.440497944331376,124.15204952532375
752.4595622654659,39.832342722474195,105.03500203973668
757.9498911795283,43.25190691653773,124.60072535864585
666.7816007364992,41.906304203681934,124.52588994252176
858.9164486201638,45.26796459127642,109.19338667436344
692.2048302727359,46.54964005348257,110.67411971026976
830.5106284776195,41.21626233592131,119.9439132264258
768.336989256535,42.04523941191595,120.97782429255803
680.0732155606833,40.668777644370216,118.11793505993334
614.355136323428,48.29238220938212,117.0648116100595
764.6204438549846,41.75950590235442,119.48795885361176
684.1166461412182,38.20600986141822,110.63863169940808
759.1524491791117,44.40349121117015,142.1407225519968
664.7599285422368,42.65943428558058,112.68303665720032
808.0805153190913,39.712361061602806,104.1574273054088
756.6833476279813,35.65855883478262,90.95576872251067
717.7791787358444,36.48730591020324,129.18898536381863
771.435619332629,40.64773593302777,123.61536023225744
638.2550379602259,34.53029928260737,134.5367587226735
758.4315069401365,46.03642361322618,119.67809974287805
686.7707038045243,36.73623399131375,121.87196422321612
664.6595788053845,49.12790229001793,103.00164258931352
761.9171584374247,39.68810950367936,91.61045334527763
839.250270594497,42.17664938564063,124.18056846386467
791.3868544891021,42.669251557942296,106.9180520163458
704.8767326903541,41.46204844611448,110.8233047690038
685.9563249920906,36.74627396342516,107.93262275275276
765.0434651699961,42.04337907061885,109.91632437315548
621.2233466360192,42.29261436383152,112.3960062329441
810.4797487529452,46.82194147202465,99.73401514761456
707.7689534875796,39.204343196940606,114.90685841975696
669.0914017941124,45.49583103097844,115.41218319569737
707.2926991940496,41.45590254521088,119.63506878918
752.2318550185295,43.05035665387873,117.39015197307003
865.8201785573729,44.28187922044638,110.31192325167532
745.577604446964,49.22739714087677,111.78252347434248
726.9600811973811,39.163396599754655,110.8583647508735
649.36386189116,40.308806086582095,126.54405623296024
718.1193554763862,37.45504442250738,102.94100624151685
629.9146226628616,45.58551171868486,106.80929582086397
788.3749317238536,37.728073220762894,103.56140916010604
775.3960174175054,40.72667626643697,133.6771136154244
721.9455772237419,43.1491701491294,104.98122036987309
687.0537246460052,44.38830656767801,111.61505597163828
646.0581625969047,37.387843373265405,134.22758008783757
754.1028272284024,41.58693294371275,133.47736068753144
753.9947799310414,45.4570114111603,126.65292633068464
721.6719823255069,37.058731992952154,115.1629476940923
760.6387220869502,43.11851243108842,105.54676399336732
722.5099467366734,44.0647482424792,120.9015563476872
799.7921301031578,35.95623741059511,107.25157668862133
742.7459651490259,41.82463483172177,106.02767784233257
738.892548606073,43.86891159117872,123.39761728823456
877.2342302592267,39.116187944073566,120.67680080995471
786.396387615824,47.61556632816001,110.47717895341054
655.6281786834116,47.13233125340011,113.66912041761844
738.5195287852396,46.65708353282262,106.77769930660396
760.2678150070886,42.824214634328314,148.40379728949685
669.1842348071435,38.88827643575927,110.4461552893992
850.7118568381635,42.13070896102531,117.5720078582504
753.7168476283598,37.31048877280783,121.94848426700902
734.5125782856604,44.63152708107597,109.26147759955953
751.6319621381211,39.53602860044632,110.3097582022989
681.9131842513243,43.313624259783154,123.8023113395264
690.5504622680148,46.37737488686488,120.85917771846054
710.4601382748581,48.847837091316016,129.76937720881503
819.5430017650256,51.458862161046575,107.15252276372492
697.3477194004439,33.188289114297085,122.52863198958036
774.1750632691349,47.22412300837675,97.96587463536336
811.7140857328159,41.30691349558788,115.19270785114756
680.7143883328358,45.68319976541611,114.509161170017
662.9514805567345,38.79974718490973,131.03640043676873
727.8500325337831,40.24808478667552,116.61993837784196
767.5632743153545,38.83392429272767,144.8495825131806
727.3445865538393,43.834365459045515,115.95977825882107
675.2422714321428,40.77527960471228,105.68597625481608
728.6347537133515,40.23588920734012,123.80474620036834
742.2290639218014,47.77603489466723,119.72110162880688
751.2092661327824,38.0254229434506,114.96650764237008
752.1060269352166,41.01695247432128,125.7020723246434
688.2920590860755,45.19719167700064,114.98087991480888
663.5949894297162,41.558382495521954,113.9073095699684
762.6723309024866,38.821486299808974,122.71413111723298
738.4284364449837,38.716821812905614,118.2816341800577
716.9151339892329,43.36591988960752,111.56256809803315
734.0400242304826,47.89167149951916,106.83384364538904
794.4152636434553,41.63169662500373,120.9790510704484
635.5558901567526,42.553767634207446,124.2145690495912
702.9604792263705,47.406237424251465,121.22669320536662
725.620837042558,42.495379862533404,105.78539918603684
658.3167731843848,49.15336061221275,138.67862329945143
681.8003793054543,40.46829140430997,100.93061743200958
719.8369911489652,41.578080861324345,102.86414365946082
802.3095108678488,43.18886919682871,102.82796082429398
760.8195917530788,41.35661604182675,119.27176370317312
896.3031990728023,37.45977901669203,118.95669718024553
733.0362107501528,42.92409656041119,103.65645454411586
670.2792983826671,47.51297437532133,107.22028060241072
826.618898214189,44.70069626004956,121.08451563437748
735.9060089521594,43.29190696636305,124.02990130510133
656.4172125122149,41.84331858368185,133.31884325829515
843.3650487787546,39.15808630611614,110.3442507580046
785.1061457113941,36.940412014362096,113.14041134330753
773.018367388242,42.91370967474124,106.99815936696348
679.5285195065935,44.28940745841624,126.72541559847679
773.408391384979,43.68024362858708,107.3413238821373
796.0914380646069,44.071140215207485,113.10940117152452
779.824201474101,41.66637418717897,107.3794092129862
666.2486668567515,33.23027548736822,125.39715645761918
797.9116343274154,41.69336328767246,126.89254771455484
693.3193820879392,43.757385941119104,113.70684758587085
748.3057617516043,46.767593496381245,127.30370464075254
629.5226444093433,32.598968927099435,111.24048434733672
848.5650438000897,41.14658892967535,118.86753428425322
714.8085189125184,38.47869288188748,110.3164381641508
715.835449686274,39.89341344892978,130.4847005253688
724.3210919507557,47.89543892536118,118.91684221309058
827.4226012485203,44.487373061742005,122.340496651045
626.0667680311856,40.7056303545208,116.23830940564469
771.3517007194279,41.43623227714612,110.51792480215892
713.508695945049,38.29749977723164,112.31141221457598
683.3654137993993,51.115494144163065,125.13227748323676
740.0035609920435,44.883227856175246,107.60766511432875
744.9876202752708,40.82989977458214,98.92725417508863
761.4183651524658,45.719095199541066,119.82947275187055
796.5199130234816,43.89230425233367,127.5961037617706
809.6538395326392,42.193951239344464,101.54898977105964
751.7088080841874,41.27235930549505,133.02311242326897
746.7678575102934,41.99233159971225,120.0192091829551
647.5745830393447,43.438318942563896,106.46367184475416
724.1819336083798,37.59262526634095,124.5663107598792
741.6190135667443,43.939109872508375,135.4703497478938
818.377591471822,43.88153772678812,136.60214840338577
599.818802657378,44.63113738165831,132.19372020937425
632.5391411350568,42.10922951857662,127.73313625788762
707.2735399617673,37.27894061209425,116.25990513069308
595.5331256812167,45.79869835652691,118.0137028475546
809.4126079217149,41.67531808119946,108.26506720016636
722.2497739885516,43.79727411357855,131.6532619487371
815.7735469843428,41.38071540390174,109.98056136856226
694.6590863952312,42.7006271547548,103.14545014263663
747.3789174456483,45.93748441178526,108.67067929238011
726.7188760982207,43.35792673374608,121.2209178581846
739.0636665721516,42.72577534391159,102.55545144341934
739.5620709274958,39.34852560391063,112.34924270353469
660.7692597540174,35.83709865113101,120.16713211442912
730.6038459596908,41.75074312037128,108.42373442532109
685.648001675754,41.77797042803918,100.38087880651008
737.6144526050211,39.16015187552325,103.76045159127492
650.2137298546377,39.348822159485074,121.91870987653625
724.4007548181182,44.28805154215786,123.45447565267536
685.7991394635969,36.065936623800944,112.13267194165483
826.8987130949173,39.6880014454871,104.43992834698027
741.4479375113043,42.02584801765845,119.79638499696236
736.933050416883,46.009761356776174,117.0608738670518
782.1075680331053,40.106213645693,95.0004902311108
798.6732837646936,37.594694580838016,126.17387933300436
723.7687593216475,39.52041453482711,123.29615950901456
763.1600092193006,47.22775061011681,118.08468045063044
657.4542645947531,39.22656077412421,120.38103870297888
732.2709513615747,40.840939491790095,114.34986209612276
638.6134664962175,44.21693782024488,107.11367478037894
800.8663564747599,41.4118629834177,114.58609936507116
802.2972610668508,46.81333601094901,93.38871827639225
708.5137096351075,43.62519730426639,125.68287205140123
757.6149674055296,41.301532401813176,97.23453307597417
773.9743867258195,43.48596106819757,90.52403099185308
656.3226227719798,45.02428995727957,114.0764260607372
769.7927784410601,43.89613140808601,123.70085660092111
821.7997235333281,38.38383713425136,109.69102987585094
692.4662333538254,48.55250842729661,106.57432455819956
839.9664600822609,37.66778208075016,104.48366755304671
724.8597002333314,41.696674801369966,118.5504757537957
789.0186761259368,42.74964457087293,127.44888361027162
744.7664237471854,46.36994446438902,110.77868771476514
806.8847914055152,40.637976739618914,108.37819211695904
794.5233283478611,47.88600312360073,108.9419770876853
789.1229739810266,42.751410553268,120.96733555650027
656.1313094744356,40.90675588512732,102.4983061863898
774.8967870238766,40.65264028259242,114.08295183222228
753.0236066873622,44.72619088289058,116.92489062554756
729.7151172594589,46.18243930087424,120.85189430457602
798.2487757183843,43.78551008223268,101.99002104730963
736.5537633413638,48.555998238764,118.71589996780575
780.9335776690372,32.64883684109144,93.07375019334297
679.2474112928203,37.49014527580638,121.53720572046936
788.8536540349762,41.56919017682575,101.42629162284832
677.4392339678541,48.41408792770903,125.56381067667212
779.38879086025,47.52514814637497,130.07158178009425
764.5271858294509,39.17921649691794,127.20290511723636
741.4594139757214,35.1795668687965,125.77762997806948
746.1661577665191,46.11650489193112,104.87994988768146
675.2032093231003,41.433389095756354,122.20792704413633
720.8533672230035,42.21936174492093,107.13078125824173
709.7811354778994,39.42149376962531,103.2582278227413
863.5648670307838,44.56684748747367,105.36255999987702
709.8249325048804,46.958487488527595,107.67350110091589
757.6499941179685,39.86780630705892,117.86304488902768
737.6230824986144,36.20869745986391,99.75648549259452
761.6702854773487,38.15010441077728,118.58498752777459
747.076485199399,46.43779100823436,120.46948196047144
754.5090535601422,40.490477256672435,137.72073649313907
641.3845300148726,39.26231424908857,136.69582849077366
680.4575039794137,42.165488160210046,104.4558368617227
762.7189871989113,44.78988874739305,116.6954400751514
745.5762595009109,43.14187028574202,121.7253159377048
705.8717037859838,47.42205722329617,139.70593513055437
656.6981099909804,47.01639604526078,130.33772466186915
636.3672902683653,40.69677835025399,125.2254940324231
761.7616045021293,47.45727339276059,119.24463391000374
754.0030965799078,39.878652057616506,124.19025021279943
735.1423989628295,50.44010664899049,99.36851227373981
768.3430498950224,46.01853865312466,111.36863660444727
774.6746658851677,35.62723392892482,120.76240055358336
740.7549364453027,43.601005289390145,123.87047067637467
725.0250250695196,41.46266737617957,105.75545998187852
647.3212095219873,43.293698099255536,129.91992528370022
768.3482886637543,38.4288544574517,90.62677497238467
654.5466512880361,35.40408275688484,128.35173375886663
608.9258852051069,45.86378368502823,103.155058928464
662.0053831643769,43.09666494765656,124.2204485687429
617.4693397756247,39.936731211243696,142.02433542424137
742.3556671092593,44.3047234428476,104.41447560716712
726.2092506654601,40.22810766091011,113.167394496818
670.0855375051087,39.14124538119592,105.33768197201601
746.5519254727683,40.50755280796333,99.11820806378167
691.8567748387293,40.284122162553565,133.72978463439583
771.821950659079,38.661616650802834,128.17578698963646
754.5821264531025,42.95257170928637,95.2759561412298
800.9972473689803,45.28177208906188,116.9711641008458
678.4108684477018,36.06101118476945,103.67754542663984
764.0087118063446,40.80223022231211,111.25758810271388
758.6972522381792,41.14149328426296,105.37355297082512
654.1821431638137,46.90937224564281,142.84721256505804
816.8515867020321,39.16665999081211,101.79437675019145
709.5867368799385,37.82099156324201,103.10153900326912
695.7497430100057,37.92580511215753,99.77750369234461
678.4681788283742,48.21393029135356,111.10977683998571
742.956892298622,38.39205888626368,117.55193967200007
830.7019926400749,42.537478083873424,107.15333531608673
698.0596712637685,40.15189168635603,117.4724115274508
725.8651658787783,41.93771362100127,115.09127998066639
711.3982118528451,46.08646154507882,118.28211900644573
796.6555407207837,37.868647263609745,116.13422146349691
709.1059005478626,38.319733626456475,90.42033494477619
627.2750813244297,32.98034250711968,117.85219241805062
766.5151140134701,43.748014164393744,106.698845632159
803.2241588960846,33.635708533392645,112.45584024064536
646.2241402958392,39.752811693909976,136.56788999357164
774.9162731519176,42.043493703730434,111.40350189543538
768.4598497775762,42.972537049406,127.39652608389709
635.1821077522818,50.02531644010336,118.30888532117872
689.6982650236265,48.678857581186925,122.5291403004416
714.2669381075298,50.49986762767585,123.63188050893868
769.7124256199434,42.021559008982834,112.92022702625432
671.1957169716469,38.710265412933694,110.50064017394531
698.2474573207327,42.19365359230515,147.0035986742264
753.0128453758142,47.51528481218166,118.31473685665428
649.1560991826925,44.05496776101637,131.05359072996987
696.5557686942564,45.33978612342722,129.621288492475
700.0178451935942,46.09820454995646,110.26626101896044
820.4727441113133,40.44728862754999,105.45729677520136
756.8083248302413,37.63501717828651,118.23168868919272
745.3401629161635,39.00510137786161,149.23324557628308
779.878375880617,38.31252986798232,119.83131991755286
707.720867180742,48.19577135037132,102.22267345807693
684.6967653679279,44.847734606358074,112.43872085215703
776.2812267654339,43.30741882752665,121.25972853971373
736.9470526124147,42.8280550870776,119.4083851316128
697.3955070400491,42.52700848493943,120.3382027830946
670.0290205562318,41.091321203359385,114.36353112004863
758.8293496714244,41.86278393474526,111.15958412520231
758.5017789283721,44.714289020496864,94.27109672374264
803.5992015581148,40.00360432113426,128.98980499742626
701.6199333679617,40.471780414472015,110.10129027827863
761.9625919670874,39.347400169746415,109.6267976854645
750.6008286516256,41.00581041262473,127.72157724645751
773.2883701551858,44.62066950302255,117.34175328078533
820.2724150383847,44.0288150768041,113.76829510184731
678.8073235831033,41.163646624054785,109.43205529456432
711.3734174948955,42.584159411146445,112.05080686731245
737.3587671276396,40.071956060758794,120.91312535768888
809.5639121286679,42.93729165868742,124.62244094247336
753.4338990192824,38.18076031165711,106.33959511086329
668.9501856420752,39.995795832356166,113.70934798692132
725.6647362969302,43.174419518096045,113.25888111324198
722.9726048124924,49.1648926585918,101.8178096043528
715.1628306399662,47.532415848308794,101.8396596877128
776.0375386462304,35.63063789011224,119.13817855577894
696.186963429754,43.49165922607436,111.05118078917388
730.6998923264435,41.27763302550847,105.55476164905625
754.8583776630229,43.831358362663785,122.32647505437262
778.4839291132051,41.831021415599,113.65889187956255
672.7843217970842,43.99398305225748,108.48956289747655
862.4761082673442,42.422344148203635,129.51444521850038
724.5894945882611,42.79724805471864,108.94851210043124
746.862763316819,41.692650422232205,138.06424028306455
657.5647040012179,42.39432708831158,115.55542612141807
677.4522698222031,42.61268212140112,113.32530718700532
764.1884693956594,34.97455581085109,113.6320619007282
870.3572604025893,45.26129269727666,116.42286944690312
689.4778225415286,46.915402045649515,124.57022143483452
804.072403725677,37.40089152650391,100.57298469892646
802.4894949000544,39.1702160848682,135.61465497581003
729.3557286911142,41.33152072388744,111.8540864428616
806.8122024995233,42.95952849459206,107.33088303357655
801.7859036231206,42.54028015900333,122.26736595258723
748.3675536012759,43.98281577122403,114.23272437868206
779.2880306157382,43.75298254596965,122.29151000755886
761.7309421341976,45.11848513754719,129.32861033540735
773.7975832491171,37.30134709901465,124.03235296327864
688.7340597730741,44.42112450967096,97.9117889064839
696.4910292089851,41.531181233791045,90.98033515142954
690.6948029476209,48.2967297412791,98.94952876691949
762.939730293216,43.83434080613846,127.25360062162989
638.9239274303468,43.88869675708507,131.90008831042894
786.6102299103388,44.11568250727053,125.51075700101715
643.9886402654487,45.60316446011921,120.3624317752248
690.9473345638754,46.20520599159788,114.54379882044816
648.8675686437357,44.61205830857557,135.2087507984224
790.9720211723431,45.942693475952794,127.1874158102636
681.9280617811032,43.44660231377401,119.49461384941137
681.5653927194724,44.41795302385279,112.29985762444244
776.5595936601133,43.44362701820688,131.41016738755744
658.8896315762613,34.71566951952579,116.17570292898708
824.3318596452477,45.70728229336135,134.27361803795023
737.6848390081177,41.479353508749206,110.28276476166369
737.9779226448674,36.87832957376896,103.45035252671636
732.3418203378659,38.42253858271557,102.3195990438332
637.2791279692625,42.32458291898656,105.742083753754
727.9197494204207,38.89404777668175,89.39335932557023
714.4452108227233,39.08005084511274,134.1585560664884
730.693946804011,44.67007557246705,116.8795217049466
699.7371822416911,41.29152856765773,113.06586790872655
729.1325188231837,40.299658731001195,132.7055094277341
775.7526860695949,44.417933038774464,114.88335654705254
762.6909842875431,40.297733847668844,109.54977742901865
732.1952623449381,37.553830350142746,97.59717025377171
720.5254351939129,44.25390128733333,135.6180462474861
701.8162025748795,41.657431967207614,107.88996894897296
719.7357088649533,37.508189142490885,95.41075364616627
658.3565551518617,38.85165873650418,127.49959417579916
716.4683299146635,40.67314066420672,97.20456030400567
689.3023480797773,44.5824075832824,122.05136700653776
732.7140145640419,43.526094594755136,119.40922100405498
810.3107034751099,47.55241883822825,118.30291954240047
873.0368597895981,44.42998097267785,110.28406001785152
689.2485995976668,42.618010313830496,116.63396384871972
605.7762269035577,49.7078293673391,131.88843646269615
720.3197183201579,35.19285778155156,118.88458434555407
660.6679957764388,42.980902511607376,106.87431188018365
689.534395949697,42.631537865450234,134.25993165944823
703.5598965684612,40.12099097079959,110.59549296544928
768.4244780032896,46.18230788662412,135.5015075040307
767.949998664767,47.73619042611892,129.43132536810703
850.7097762788113,33.051555420752806,106.49435354717097
685.6033317535515,40.31954338315686,112.7869441602808
659.916877394341,40.83016201627234,131.00670057354722
781.8185309969011,43.8813776721718,109.11864216011227
713.9319460237464,36.9491781456321,133.56311318059258
702.591061240927,37.81499328317606,135.37747628098143
734.302685358038,39.2953371838038,116.08569591705208
690.5833165760995,38.338740852129895,145.88399580371015
756.7646516563868,43.102611071473966,108.82437575392377
725.4583114390408,36.552310632101936,121.50544661750584
728.0704970372557,43.51648115361988,127.43723181065349
734.9967096984506,41.06498665783553,106.28566850074581
690.6687000780087,38.84572229490315,127.59226515054604
795.7944254447452,43.9454723216638,113.4826666686916
784.3387231275436,39.057714683972776,115.22320523913764
697.6022438105322,34.68378722817159,125.24471524969832
722.5720033804196,42.25782768508947,112.34000341487408
683.3466277162009,42.29449624282771,114.0759590496187
810.026771958497,41.41241814166555,147.4005178747975
746.5499679144027,35.66534712416061,112.08653154405324
745.1052396895363,42.33471991028298,148.34918066729136
697.5224702074414,47.31629805115008,118.92767371328564
666.7340520162473,41.76261647916798,110.85268615265883
802.4772914826086,43.98488638298436,124.62609771630468
732.6272408180138,38.81440181361836,136.45666995399273
592.6287970543217,44.14927517799751,118.19336816752777
715.3423528079422,38.657100449196285,121.30014724054816
702.6021925915259,39.91032952459485,103.60705086538576
760.3051628091685,42.378828970076384,130.79145282295806
744.3959483964167,35.96486538804917,120.96980616704899
705.983549403703,42.67732692981885,134.2408183430013
734.2997977224046,38.57567838879866,112.08382400357162
773.5953134814986,41.123317678633555,104.45213920248015
846.2098935360128,37.90703162630954,113.85385870220264
750.7981795055192,43.11331260991507,103.8717049629238
703.6554578399812,42.2824954329442,119.24194685220797
582.7844250079186,48.98860504848973,111.47803575355636
663.3799959189108,48.23237072852442,114.53834746531588
706.8670175976985,40.06971512907671,116.5927959639545
646.1738840779045,44.25411981162109,130.3841175832837
736.8821988494958,33.92912113570549,117.5254937407345
669.4513695691497,42.99771489458033,123.04956981940992
766.4331381583028,42.08341678162365,125.14740544624227
573.0883576575956,47.39460920499653,111.60838424314238
649.1199840985859,41.44837191539721,113.85447159148426
646.1834638875438,38.26358361024685,127.82146912031187
810.8399794300207,45.728948609764096,120.13154698494144
731.1423632943784,44.8273561587476,103.83684581185273
824.860678323657,41.83518415817783,108.89777539567736
829.0040509292496,42.264317549089874,105.28037809083472
680.1903875934673,36.61962536738525,109.74888904036038
770.0101408955105,43.22983934952018,110.27733459259484
693.5306936045689,44.57222023088264,105.3050709438644
758.343763852241,41.78861252288966,106.0081597464012
736.7405321116347,42.46780815414766,109.76678424600048
699.6129556342413,42.692542584562354,128.3802190995911
693.5047128780686,43.64443467995936,123.69867990241974
812.4421652180422,43.43384038574749,106.51760186531092
729.897555444188,38.73192875745288,107.84873609260606
670.027580856259,47.24369053957361,105.69129883122572
840.5937456816436,43.80620666091457,123.4378679286658
682.3838015887367,41.27082544102356,113.98601987291208
779.4473064665815,38.14260526905529,125.29360060903095
695.8731527361682,40.18822307598117,119.4447521533207
841.0684122195382,36.02333548395232,117.62342239153136
797.3373706295959,40.11630849331716,106.94323999636288
806.4915466697952,45.78317137390833,103.77240997003005
631.8890014987402,45.97988329901038,94.6625938147472
678.882443080948,43.82943638969141,108.42273561628856
696.1237950074453,37.49936707804372,109.89523967339495
699.9615111290049,42.808121556591146,108.51898219592324
759.3163912604715,48.89637620387805,103.52556270822993
752.049749457501,41.94463680667614,109.98039213817655
765.7488287576145,38.31555418791694,104.11328949787372
718.5328870929163,41.16389972220765,127.77776083672384
678.8844534089732,45.16298760080324,109.2424984925102
714.1424516315129,42.23384973808759,114.1407755007015
735.8328524922773,40.91442648018421,107.5493448209448
737.1640796781586,35.77122774864533,110.82260973950191
765.5028604672874,41.18257061738209,131.41575854003327
764.8209078165686,33.17877104319732,122.07494882408822
859.9186810081602,40.37201324833232,119.9299540965864
723.3399278809811,41.167590125578634,99.37199587330169
725.2064832319489,43.22048971186224,118.08297272418244
712.9524833924809,50.56786946779856,124.09114394251252
920.1383928638624,45.70830500979334,115.781118123514
853.307738909061,43.264177805231526,122.30663889884435
707.5975783503915,44.529053696099325,124.69271913978234
787.7761126482337,38.856807998325806,134.83010296114205
752.5513854257428,39.81658971805665,122.28628622152648
706.9509118653342,40.17490856743565,105.816411843927
707.3409521879049,42.4091654163519,113.2189754068168
638.7258556973009,41.3391396993162,105.31027765746452
748.7753854023166,41.90017053823389,116.82174307978256
683.1947846698604,32.72795651446129,139.59782802134552
664.8282711547447,47.180111339858655,138.6586639136424
763.348807881466,46.70606931727044,105.80023949075967
815.3593344723622,42.94390721075889,124.6359341533284
623.367003620688,46.57505313946013,123.71517913768848
706.7370381447067,43.83503569076888,120.27787726998552
769.3750849882997,39.0170984692598,117.96860552748385
901.7642981297697,41.28958780582653,105.59053232935348
856.7089194039332,44.802724789402966,123.37181814171196
652.6784047820082,39.94992822892065,108.39815890804404
673.3529528982422,50.308387111550864,106.23614394813892
786.8050006067616,43.14712080877376,115.89621121307468
714.3459702864279,51.216978326267935,143.33197486986623
633.6574198631893,45.958743888771245,116.35827561016961
711.181031452523,40.63936822280234,107.9017650544592
755.385192676985,41.56019281092002,120.09826113686168
701.4120536229624,50.17020359145901,114.4476324138068
703.6743874590929,40.38127549441825,128.17897533000627
732.3727604082945,36.67873900128911,128.38318232366228
736.7718530878859,40.781736845054255,113.5416352465078
891.8799976548194,36.89958736651725,94.90062746743072
726.8460231166869,39.649476308190806,135.42797520992679
681.032076730941,39.13273391277826,109.85779473833564
692.8256516950024,42.98830736608834,116.39212894146257
696.7082100610501,42.51062123897205,107.42290564251348
701.1429577254248,41.22670952338072,138.75343408659245
690.61033346612,42.35969631985751,97.19854807002025
849.6205124574074,45.09371318111,102.56770202888455
744.7431045691518,44.85437603109272,119.81349053488955
804.0739917071977,39.12759850635461,115.38157587316908
709.6989320507689,42.55911805317413,111.32449562542647
821.3402826678314,45.21640706142385,121.052066446066
862.339335639639,40.768612131049295,116.10517482208625
739.5223193571517,40.39091135833353,111.5032197655792
