Upstream1,Upstream2,Upstream3,Lag1,Lag2
702.9604792263705,47.406237424251465,121.22669320536662,2908.24402131141,-57927.234383963776
725.620837042558,42.495379862533404,105.78539918603684,31706.109058488688,-23260.058000754547
658.3167731843848,49.15336061221275,138.67862329945143,98932.58685087132,-6944.075205503695
681.8003793054543,40.46829140430997,100.93061743200958,-30638.79342073261,-7730.176454847454
719.8369911489652,41.578080861324345,102.86414365946082,-54176.05372302942,-40340.42804454589
802.3095108678488,43.18886919682871,102.82796082429398,-28865.35322388016,-16660.786428852807
760.8195917530788,41.35661604182675,119.27176370317312,5630.247459153869,-6937.407725350852
896.3031990728023,37.45977901669203,118.95669718024553,-41390.23535194322,-84385.60397452372
733.0362107501528,42.92409656041119,103.65645454411586,-57123.16620650987,11833.005745979945
670.2792983826671,47.51297437532133,107.22028060241072,-225.05706012916175,17093.82445262771
826.618898214189,44.70069626004956,121.08451563437748,-45941.941295378274,-19718.009072780907
735.9060089521594,43.29190696636305,124.02990130510133,-25501.062698360995,-2177.5736284782283
656.4172125122149,41.84331858368185,133.31884325829515,2125.447575860707,-11877.988844914766
843.3650487787546,39.15808630611614,110.3442507580046,-34832.04346054075,-20478.52114109652
785.1061457113941,36.940412014362096,113.14041134330753,7795.040872055057,-12043.235497094547
773.018367388242,42.91370967474124,106.99815936696348,-51669.56856923752,-16796.927853678557
679.5285195065935,44.28940745841624,126.72541559847679,-8844.653078863412,46085.260063465656
773.408391384979,43.68024362858708,107.3413238821373,-30474.39596487292,5962.987941005444
796.0914380646069,44.071140215207485,113.10940117152452,50606.25488138581,12313.37199549255
779.824201474101,41.66637418717897,107.3794092129862,-4761.364451217382,-56590.547975480906
666.2486668567515,33.23027548736822,125.39715645761918,-8892.860752509394,4327.665833171394
797.9116343274154,41.69336328767246,126.89254771455484,2022.082079321829,-73447.01816876656
693.3193820879392,43.757385941119104,113.70684758587085,-64942.26596471582,51964.5662016724
748.3057617516043,46.767593496381245,127.30370464075254,5967.194084615188,-12055.552531675552
629.5226444093433,32.598968927099435,111.24048434733672,-20347.401382904514,-4466.801258332901
848.5650438000897,41.14658892967535,118.86753428425322,-14753.57381700172,52983.87034253952
714.8085189125184,38.47869288188748,110.3164381641508,-2403.2652796379925,41132.89084342362
715.835449686274,39.89341344892978,130.4847005253688,13262.691699465033,-16810.430238295787
724.3210919507557,47.89543892536118,118.91684221309058,-25918.235622276155,-50598.44392274191
827.4226012485203,44.487373061742005,122.340496651045,-27553.488279694124,-25011.034317823607
626.0667680311856,40.7056303545208,116.23830940564469,14100.282128504748,24236.79385168857
771.3517007194279,41.43623227714612,110.51792480215892,10166.272092257104,6888.0062526922775
713.508695945049,38.29749977723164,112.31141221457598,-8911.372729788405,-31193.433011348567
683.3654137993993,51.115494144163065,125.13227748323676,25370.358903395085,-11556.820355907572
740.0035609920435,44.883227856175246,107.60766511432875,8691.416506511052,-25925.4498496561
744.9876202752708,40.82989977458214,98.92725417508863,-27257.263085456463,-26788.3713736594
761.4183651524658,45.719095199541066,119.82947275187055,-4639.836546637016,3801.5125443421966
796.5199130234816,43.89230425233367,127.5961037617706,-26762.77226611112,-12357.44181937622
809.6538395326392,42.193951239344464,101.54898977105964,-10979.222268051555,-87870.37836203931
751.7088080841874,41.27235930549505,133.02311242326897,-23558.875901526942,-20694.03035331721
746.7678575102934,41.99233159971225,120.0192091829551,-15954.313470540072,-42730.28425916143
647.5745830393447,43.438318942563896,106.46367184475416,1436.3499356742789,19292.894518339675
724.1819336083798,37.59262526634095,124.5663107598792,-17765.071500993,8786.48254693679
741.6190135667443,43.939109872508375,135.4703497478938,-66671.53627290826,-38753.230151499694
818.377591471822,43.88153772678812,136.60214840338577,15474.926481132525,-27063.319756264413
599.818802657378,44.63113738165831,132.19372020937425,18128.373479732785,-1307.221548074807
632.5391411350568,42.10922951857662,127.73313625788762,4604.641017284078,-315.06383815653635
707.2735399617673,37.27894061209425,116.25990513069308,-7459.01592015882,1513.874859117545
595.5331256812167,45.79869835652691,118.0137028475546,-5070.690309721174,19539.3227027326
809.4126079217149,41.67531808119946,108.26506720016636,-39164.709872285006,2978.078227354501
722.2497739885516,43.79727411357855,131.6532619487371,44253.04064258454,14296.477919608096
815.7735469843428,41.38071540390174,109.98056136856226,-21636.7447198008,-48243.17260696466
694.6590863952312,42.7006271547548,103.14545014263663,-52343.71304014992,-34116.39914823779
747.3789174456483,45.93748441178526,108.67067929238011,-20100.20303267149,-23936.91929315149
726.7188760982207,43.35792673374608,121.2209178581846,17220.765774094478,-1966.124757478224
739.0636665721516,42.72577534391159,102.55545144341934,-17505.797591044855,19544.48656679378
739.5620709274958,39.34852560391063,112.34924270353469,-8854.315756666194,-53128.53324436889
660.7692597540174,35.83709865113101,120.16713211442912,-31825.108819659727,-29596.071505071934
730.6038459596908,41.75074312037128,108.42373442532109,10766.502417209644,-66864.15796931018
685.648001675754,41.77797042803918,100.38087880651008,-36939.61619459925,-39745.623598792256
737.6144526050211,39.16015187552325,103.76045159127492,6328.643214341086,-42433.43893060339
650.2137298546377,39.348822159485074,121.91870987653625,12599.631071127274,25394.76402489922
724.4007548181182,44.28805154215786,123.45447565267536,-40750.9455148329,-29793.74306765604
685.7991394635969,36.065936623800944,112.13267194165483,-52690.23622332286,-455.8253958701261
826.8987130949173,39.6880014454871,104.43992834698027,49078.00162643573,-40142.9896962968
741.4479375113043,42.02584801765845,119.79638499696236,-13472.746611074888,-635.296392633075
736.933050416883,46.009761356776174,117.0608738670518,39428.18093213339,-6977.415153487916
782.1075680331053,40.106213645693,95.0004902311108,-16004.001303869332,-74126.47840658901
798.6732837646936,37.594694580838016,126.17387933300436,36861.3718141456,-28247.12671351933
723.7687593216475,39.52041453482711,123.29615950901456,14301.578654189148,-18721.294233709355
763.1600092193006,47.22775061011681,118.08468045063044,29815.62155217014,-14539.667883818182
657.4542645947531,39.22656077412421,120.38103870297888,-37406.37299111,28876.168462038346
732.2709513615747,40.840939491790095,114.34986209612276,15070.404048784443,-43851.42852577251
638.6134664962175,44.21693782024488,107.11367478037894,-42808.76882959436,-28253.421916849267
800.8663564747599,41.4118629834177,114.58609936507116,24053.189046294145,-4964.614278397892
802.2972610668508,46.81333601094901,93.38871827639225,-40173.81836386818,-1690.613591236906
708.5137096351075,43.62519730426639,125.68287205140123,22956.011790728186,-15443.415130846672
757.6149674055296,41.301532401813176,97.23453307597417,-7980.548681924944,27071.678457185037
773.9743867258195,43.48596106819757,90.52403099185308,-31411.64523049582,-23770.99239390785
656.3226227719798,45.02428995727957,114.0764260607372,-4074.048443660473,23387.17212283157
769.7927784410601,43.89613140808601,123.70085660092111,-23972.60702011981,-71877.72059320222
821.7997235333281,38.38383713425136,109.69102987585094,-25085.870318835558,-19696.02268695536
692.4662333538254,48.55250842729661,106.57432455819956,-24180.8343815149,-23241.491280527
839.9664600822609,37.66778208075016,104.48366755304671,6661.182540207257,-48592.5682077145
724.8597002333314,41.696674801369966,118.5504757537957,45669.50689750351,-18400.552804032763
789.0186761259368,42.74964457087293,127.44888361027162,-19070.68080799685,31185.710477204968
744.7664237471854,46.36994446438902,110.77868771476514,33623.97722660168,-34973.9499678641
806.8847914055152,40.637976739618914,108.37819211695904,56208.10920486065,3328.4280437249886
794.5233283478611,47.88600312360073,108.9419770876853,-46136.87641453414,-29163.894948604728
789.1229739810266,42.751410553268,120.96733555650027,-5075.965843801301,-41221.07325107853
656.1313094744356,40.90675588512732,102.4983061863898,-33776.056299288895,-47285.65793506014
774.8967870238766,40.65264028259242,114.08295183222228,-5117.969229547666,29012.96765027594
753.0236066873622,44.72619088289058,116.92489062554756,-55918.86239509177,-17997.091109158748
729.7151172594589,46.18243930087424,120.85189430457602,-10370.70434955914,5764.98366217372
798.2487757183843,43.78551008223268,101.99002104730963,-12190.111859479666,-21402.74700656641
736.5537633413638,48.555998238764,118.71589996780575,-74892.28693007253,6227.200808558713
780.9335776690372,32.64883684109144,93.07375019334297,19591.177250280874,-29702.32939673674
679.2474112928203,37.49014527580638,121.53720572046936,29399.282200030157,-51402.27348911149
788.8536540349762,41.56919017682575,101.42629162284832,-9788.59666437793,-22663.897564865143
677.4392339678541,48.41408792770903,125.56381067667212,4051.527059105953,-38783.06872062024
779.38879086025,47.52514814637497,130.07158178009425,53550.29654174106,10334.156015349272
764.5271858294509,39.17921649691794,127.20290511723636,19109.04819616614,-5076.76588193898
741.4594139757214,35.1795668687965,125.77762997806948,1186.580386694111,-19.14994939570533
746.1661577665191,46.11650489193112,104.87994988768146,-25028.997781534454,-249.6496455004251
675.2032093231003,41.433389095756354,122.20792704413633,21434.142370546186,-26305.28687724929
720.8533672230035,42.21936174492093,107.13078125824173,43190.31930311246,-75532.47490416291
709.7811354778994,39.42149376962531,103.2582278227413,11835.040335576645,-50963.72576216976
863.5648670307838,44.56684748747367,105.36255999987702,9516.55752066084,-54365.12832917957
709.8249325048804,46.958487488527595,107.67350110091589,-37355.63040448557,-19376.9136714096
757.6499941179685,39.86780630705892,117.86304488902768,1468.1513450512082,19332.20766251021
737.6230824986144,36.20869745986391,99.75648549259452,45181.13451232543,-53414.4625547967
761.6702854773487,38.15010441077728,118.58498752777459,20349.93329237141,-42772.072432468194
747.076485199399,46.43779100823436,120.46948196047144,-10501.12305097566,-55215.512802525525
754.5090535601422,40.490477256672435,137.72073649313907,-12004.81132460374,-15279.794082788116
641.3845300148726,39.26231424908857,136.69582849077366,-19767.301607379726,786.1247704827252
680.4575039794137,42.165488160210046,104.4558368617227,-9280.381368928747,-54964.53012717677
762.7189871989113,44.78988874739305,116.6954400751514,27197.968455729984,-6982.224023338617
745.5762595009109,43.14187028574202,121.7253159377048,28775.32663696306,-24179.922039311085
705.8717037859838,47.42205722329617,139.70593513055437,6375.411421057314,15647.08810202903
656.6981099909804,47.01639604526078,130.33772466186915,-5008.385686355044,-36686.932119538
636.3672902683653,40.69677835025399,125.2254940324231,38521.120917239925,-49162.373062402046
761.7616045021293,47.45727339276059,119.24463391000374,-19117.90731643419,-13786.583088948017
754.0030965799078,39.878652057616506,124.19025021279943,-52218.121654922914,-44510.504198975126
735.1423989628295,50.44010664899049,99.36851227373981,18039.63351094941,-29915.2381029208
768.3430498950224,46.01853865312466,111.36863660444727,18857.20686599706,-28866.82287074678
774.6746658851677,35.62723392892482,120.76240055358336,9511.734563418231,2679.696087648479
740.7549364453027,43.601005289390145,123.87047067637467,-81785.76162229355,8929.942566350095
725.0250250695196,41.46266737617957,105.75545998187852,-5856.669536839671,-57478.77455451535
647.3212095219873,43.293698099255536,129.91992528370022,-13033.939984153702,-20707.18426222353
768.3482886637543,38.4288544574517,90.62677497238467,-380.4436769665331,30271.985126572552
654.5466512880361,35.40408275688484,128.35173375886663,44128.75119689512,-52784.0646221141
608.9258852051069,45.86378368502823,103.155058928464,-16550.666172726276,12660.12190840078
662.0053831643769,43.09666494765656,124.2204485687429,-864.3178486557905,-36227.86732878861
617.4693397756247,39.936731211243696,142.02433542424137,-23942.78353970644,-56299.65891169674
742.3556671092593,44.3047234428476,104.41447560716712,10700.086602098088,-13091.81123956108
726.2092506654601,40.22810766091011,113.167394496818,-26446.25679685882,-46385.35199181825
670.0855375051087,39.14124538119592,105.33768197201601,16258.210171682062,8582.53964529616
746.5519254727683,40.50755280796333,99.11820806378167,34484.16481251064,31552.541862458544
691.8567748387293,40.284122162553565,133.72978463439583,19229.804492552477,2488.51400603282
771.821950659079,38.661616650802834,128.17578698963646,37466.44923727037,19468.18003753184
754.5821264531025,42.95257170928637,95.2759561412298,46316.69899500778,-17938.39127050274
800.9972473689803,45.28177208906188,116.9711641008458,-81.08358587379968,-20074.57231545077
678.4108684477018,36.06101118476945,103.67754542663984,-34857.54186867764,-46975.925832466535
764.0087118063446,40.80223022231211,111.25758810271388,26983.39003381133,-49423.151083008685
758.6972522381792,41.14149328426296,105.37355297082512,-26844.12706735622,-54163.998573836674
654.1821431638137,46.90937224564281,142.84721256505804,39688.66504193977,35283.39040058443
816.8515867020321,39.16665999081211,101.79437675019145,-7167.86608025474,-22587.10833754168
709.5867368799385,37.82099156324201,103.10153900326912,-6378.333149644765,-51937.556423348666
